iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,W-Oct-128517,Pennatula phosphorea,NE,NA,am,180,United Kingdom,407,NA,2302
NA,URM-Cn-5732,Fungiacyathus marenzelleri,NE,NA,am,180,United Kingdom,216,NA,2302
NA,URM-Cn-5912,Madrepora oculata,NE,NA,am,180,United Kingdom,507,NA,2302
NA,SLB-170036,Caryophyllia ambrosia,NE,NA,am,180,United Kingdom,145,NA,2302
NA,URM-Cn-5081,Caryophyllia smithii,NE,NA,am,180,United Kingdom,248,NA,2302
NA,URM-Cn-5160,Desmophyllum dianthus,NE,NA,am,180,United Kingdom,554,NA,2302
NA,URM-Cn-5177,Lophelia pertusa,NE,NA,am,180,United Kingdom,516,NA,2302
NA,W-Msc-140592,Nucula sulcata,NE,NA,am,180,United Kingdom,192,NA,2302
NA,W-Msc-138748,Anomia ephippium,NE,NA,am,180,United Kingdom,417,NA,2302
NA,W-Msc-140590,Nucula nucleus,NE,NA,am,180,United Kingdom,192,NA,2302
NA,W-Msc-140461,Modiolula phaseolina,NE,NA,am,180,United Kingdom,192,NA,2302
NA,SLB-69318,Pododesmus patelliformis,NE,NA,am,180,United Kingdom,190,NA,2302
NA,W-Msc-138999,Cerastoderma glaucum,NE,NA,am,180,United Kingdom,322,NA,2302
NA,W-Msc-156916,Nucula proxima,NE,NA,am,180,United Kingdom,428,NA,2302
NA,W-Msc-140299,Mactra stultorum,NE,NA,am,180,United Kingdom,163,NA,2302
NA,W-Msc-141907,Chamelea gallina,NE,NA,am,180,United Kingdom,194,NA,2302
NA,W-Msc-141909,Clausinella fasciata,NE,NA,am,180,United Kingdom,199,NA,2302
NA,W-Msc-141579,Macoma balthica,NE,NA,am,180,United Kingdom,235,NA,2302
NA,W-Msc-140687,Aequipecten opercularis,NE,NA,am,180,United Kingdom,429,NA,2302
NA,W-Msc-140709,Palliolum striatum,NE,NA,am,180,United Kingdom,418,NA,2302
NA,W-Msc-142002,Yoldiella lucida,NE,NA,am,180,United Kingdom,459,NA,2302
NA,W-Msc-140712,Pecten maximus,NE,NA,am,180,United Kingdom,398,NA,2302
NA,W-Msc-140702,Delectopecten vitreus,NE,NA,am,180,United Kingdom,548,NA,2302
NA,W-Msc-420713,Arca zebra,NE,NA,am,180,United Kingdom,377,NA,2302
NA,W-Msc-140025,Glycymeris glycymeris,NE,NA,am,180,United Kingdom,415,NA,2302
NA,W-Msc-140480,Mytilus edulis,NE,NA,am,180,United Kingdom,263,NA,2302
NA,W-Msc-140481,Mytilus galloprovincialis,NE,NA,am,180,United Kingdom,192,NA,2302
NA,W-Msc-140440,Crenella decussata,NE,NA,am,180,United Kingdom,441,NA,2302
NA,W-Msc-140474,Musculus niger,NE,NA,am,180,United Kingdom,416,NA,2302
NA,W-Msc-140467,Modiolus modiolus,NE,NA,am,180,United Kingdom,434,NA,2302
NA,W-Msc-140464,Modiolus barbatus,NE,NA,am,180,United Kingdom,190,NA,2302
NA,W-Msc-140692,Chlamys islandica,NE,NA,am,180,United Kingdom,361,NA,2302
NA,W-Msc-140295,Lutraria lutraria,NE,NA,am,180,United Kingdom,178,NA,2302
NA,W-Msc-138992,Acanthocardia echinata,NE,NA,am,180,United Kingdom,482,NA,2302
NA,W-Msc-140300,Spisula elliptica,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Msc-140301,Spisula solida,NE,NA,am,180,United Kingdom,262,NA,2302
NA,W-Msc-141433,Abra alba,NE,NA,am,180,United Kingdom,468,NA,2302
NA,W-Msc-140242,Limatula subauriculata,NE,NA,am,180,United Kingdom,375,NA,2302
NA,W-Msc-140658,Ostrea edulis,NE,NA,am,180,United Kingdom,429,NA,2302
NA,W-Msc-139004,Laevicardium crassum,NE,NA,am,180,United Kingdom,419,NA,2302
NA,W-Msc-138998,Cerastoderma edule,NE,NA,am,180,United Kingdom,382,NA,2302
NA,W-Msc-140431,Mya truncata,NE,NA,am,180,United Kingdom,354,NA,2302
NA,W-Msc-140287,Myrtea spinifera,NE,NA,am,180,United Kingdom,418,NA,2302
NA,W-Msc-141662,Thyasira flexuosa,NE,NA,am,180,United Kingdom,340,NA,2302
NA,W-Msc-141659,Thyasira equalis,NE,NA,am,180,United Kingdom,228,NA,2302
NA,W-Msc-141875,Turtonia minuta,NE,NA,am,180,United Kingdom,486,NA,2302
NA,W-Msc-139604,Donax vittatus,NE,NA,am,180,United Kingdom,182,NA,2302
NA,W-Msc-140870,Gari fervensis,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Msc-140735,Ensis siliqua,NE,NA,am,180,United Kingdom,259,NA,2302
NA,SLB-70734,Tellina tenuis,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Msc-141424,Scrobicularia plana,NE,NA,am,180,United Kingdom,160,NA,2302
NA,W-Ase-123776,Asterias rubens,NE,NA,am,180,United Kingdom,274,NA,2302
NA,W-Ase-123920,Luidia ciliaris,NE,NA,am,180,United Kingdom,436,NA,2302
NA,W-Ase-124154,Crossaster papposus,NE,NA,am,180,United Kingdom,517,NA,2302
NA,W-Msc-138802,Arctica islandica,NE,NA,am,180,United Kingdom,441,NA,2302
NA,W-Msc-141911,Dosinia exoleta,NE,NA,am,180,United Kingdom,201,NA,2302
NA,W-Msc-141912,Dosinia lupinus,NE,NA,am,180,United Kingdom,201,NA,2302
NA,W-Msc-140728,Mysia undata,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Oph-125027,Ophiocomina nigra,NE,NA,am,180,United Kingdom,451,NA,2302
NA,W-Ase-123867,Astropecten irregularis,NE,NA,am,180,United Kingdom,503,NA,2302
NA,W-Ase-123915,Ctenodiscus crispatus,NE,NA,am,180,United Kingdom,255,NA,2302
NA,W-Oph-125125,Ophiopholis aculeata,NE,NA,am,180,United Kingdom,448,NA,2302
NA,W-Msc-139410,Corbula gibba,NE,NA,am,180,United Kingdom,201,NA,2302
NA,W-Msc-140103,Hiatella arctica,NE,NA,am,180,United Kingdom,491,NA,2302
NA,W-Ase-124048,Nymphaster arenatus,NE,NA,am,180,United Kingdom,146,NA,2302
NA,W-Ech-124273,Echinocyamus pusillus,NE,NA,am,180,United Kingdom,517,NA,2302
NA,W-Ase-124160,Solaster endeca,NE,NA,am,180,United Kingdom,463,NA,2302
NA,W-Oph-125064,Amphipholis squamata,NE,NA,am,180,United Kingdom,524,NA,2302
NA,W-Ase-123987,Asterina gibbosa,NE,NA,am,180,United Kingdom,394,NA,2302
NA,W-Ase-123974,Henricia sanguinolenta,NE,NA,am,180,United Kingdom,557,NA,2302
NA,W-Oph-124913,Ophiura albida,NE,NA,am,180,United Kingdom,490,NA,2302
NA,W-Oph-125073,Amphiura chiajei,NE,NA,am,180,United Kingdom,510,NA,2302
NA,W-Oph-125080,Amphiura filiformis,NE,NA,am,180,United Kingdom,510,NA,2302
NA,W-Oph-125131,Ophiothrix fragilis,NE,NA,am,180,United Kingdom,517,NA,2302
NA,W-Hol-124465,Leptosynapta inhaerens,NE,NA,am,180,United Kingdom,415,NA,2302
NA,W-Ech-124316,Paracentrotus lividus,NE,NA,am,180,United Kingdom,334,NA,2302
NA,W-Ech-124321,Strongylocentrotus droebachiensis,NE,NA,am,180,United Kingdom,443,NA,2302
NA,W-Ech-124373,Brissopsis lyrifera,NE,NA,am,180,United Kingdom,527,NA,2302
NA,W-Ech-124418,Spatangus purpureus,NE,NA,am,180,United Kingdom,496,NA,2302
NA,W-Ech-124392,Echinocardium cordatum,NE,NA,am,180,United Kingdom,434,NA,2302
NA,W-Ech-124394,Echinocardium flavescens,NE,NA,am,180,United Kingdom,439,NA,2302
NA,SLB-65788,Antedon bifida,NE,NA,am,180,United Kingdom,386,NA,2302
NA,W-Oph-124929,Ophiura ophiura,NE,NA,am,180,United Kingdom,484,NA,2302
NA,W-Por-134275,Suberites carnosus,NE,NA,am,180,United Kingdom,177,NA,2302
NA,W-Por-132277,Clathrina coriacea,NE,NA,am,180,United Kingdom,200,NA,2302
NA,W-Bry-111411,Membranipora membranacea,NE,NA,am,180,United Kingdom,212,NA,2302
NA,W-Bry-111147,Bicellariella ciliata,NE,NA,am,180,United Kingdom,174,NA,2302
NA,W-Bry-111250,Scrupocellaria scruposa,NE,NA,am,180,United Kingdom,233,NA,2302
NA,W-Bry-111421,Microporella ciliata,NE,NA,am,180,United Kingdom,175,NA,2302
NA,W-Bry-111695,Crisia denticulata,NE,NA,am,180,United Kingdom,401,NA,2302
NA,W-Por-134121,Cliona celata,NE,NA,am,180,United Kingdom,394,NA,2302
NA,W-Bry-111197,Callopora lineata,NE,NA,am,180,United Kingdom,175,NA,2302
NA,W-Bry-111268,Cellepora pumicosa,NE,NA,am,180,United Kingdom,209,NA,2302
NA,URM-2-2042,Corella eumyota,NE,NA,am,180,United Kingdom,528,NA,2302
NA,URM-2-2126,Didemnum candidum,NE,NA,am,180,United Kingdom,445,NA,2302
NA,URM-2-2047,Corella parallelogramma,NE,NA,am,180,United Kingdom,427,NA,2302
NA,URM-2-1835,Oikopleura labradoriensis,NE,NA,am,180,United Kingdom,112,NA,2302
NA,URM-2-1897,Ascidia conchilega,NE,NA,am,180,United Kingdom,502,NA,2302
NA,URM-2-1923,Ascidia mentula,NE,NA,am,180,United Kingdom,428,NA,2302
NA,URM-2-1958,Ascidia virginea,NE,NA,am,180,United Kingdom,209,NA,2302
NA,URM-2-1961,Ascidiella aspersa,NE,NA,am,180,United Kingdom,442,NA,2302
NA,URM-2-1980,Ciona intestinalis,NE,NA,am,180,United Kingdom,506,NA,2302
NA,URM-2-2007,Clavelina lepadiformis,NE,NA,am,180,United Kingdom,247,NA,2302
NA,URM-2-2291,Diplosoma listerianum,NE,NA,am,180,United Kingdom,321,NA,2302
NA,URM-2-3125,Polyclinum aurantium,NE,NA,am,180,United Kingdom,358,NA,2302
NA,URM-2-3412,Molgula manhattensis,NE,NA,am,180,United Kingdom,346,NA,2302
NA,URM-2-3747,Botryllus schlosseri,NE,NA,am,180,United Kingdom,361,NA,2302
NA,URM-2-3818,Dendrodoa grossularia,NE,NA,am,180,United Kingdom,479,NA,2302
NA,URM-2-3928,Polycarpa fibrosa,NE,NA,am,180,United Kingdom,506,NA,2302
NA,URM-2-3968,Polycarpa pomaria,NE,NA,am,180,United Kingdom,461,NA,2302
NA,URM-2-4042,Styela canopus,NE,NA,am,180,United Kingdom,120,NA,2302
NA,URM-2-1040,Anoplodactylus petiolatus,NE,NA,am,180,United Kingdom,554,NA,2302
NA,SLB-71681,Walvisteuthis virilis,NE,NA,am,180,United Kingdom,108,NA,2302
NA,W-Msc-141887,Vampyroteuthis infernalis,NE,NA,am,180,United Kingdom,376,NA,2302
NA,W-Msc-140605,Octopus vulgaris,NE,NA,am,180,United Kingdom,261,NA,2302
NA,W-Msc-140596,Bathypolypus arcticus,NE,NA,am,180,United Kingdom,498,NA,2302
NA,W-Msc-140600,Eledone cirrhosa,NE,NA,am,180,United Kingdom,489,NA,2302
NA,W-Msc-140199,Leptochiton asellus,NE,NA,am,180,United Kingdom,438,NA,2302
NA,W-Msc-140197,Leptochiton alveolus,NE,NA,am,180,United Kingdom,398,NA,2302
NA,W-Msc-140143,Lepidochitona cinerea,NE,NA,am,180,United Kingdom,181,NA,2302
NA,W-Msc-140152,Tonicella rubra,NE,NA,am,180,United Kingdom,443,NA,2302
NA,W-Sca-150534,Antalis entalis,NE,NA,am,180,United Kingdom,521,NA,2302
NA,ITS-154811,Aspidosiphon muelleri,NE,NA,am,180,United Kingdom,554,NA,2302
NA,ITS-154625,Golfingia elongata,NE,NA,am,180,United Kingdom,476,NA,2302
NA,ITS-154611,Golfingia vulgaris,NE,NA,am,180,United Kingdom,555,NA,2302
NA,ITS-772629,Phascolion strombus,NE,NA,am,180,United Kingdom,199,NA,2302
NA,W-Sca-196377,Antalis occidentalis,NE,NA,am,180,United Kingdom,527,NA,2302
NA,W-Bra-104055,Terebratulina retusa,NE,NA,am,180,United Kingdom,134,NA,2302
NA,W-Cha-105445,Pseudosagitta maxima,NE,NA,am,180,United Kingdom,500,NA,2302
NA,W-Cha-105464,Serratosagitta serratodentata,NE,NA,am,180,United Kingdom,425,NA,2302
NA,W-Cha-105416,Eukrohnia hamata,NE,NA,am,180,United Kingdom,555,NA,2302
NA,W-Cha-105440,Parasagitta elegans,NE,NA,am,180,United Kingdom,204,NA,2302
NA,URM-M-171,Pleurobrachia pileus,NE,NA,am,180,United Kingdom,426,NA,2302
NA,W-Cep-104906,Branchiostoma lanceolatum,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Prl-101160,Priapulus caudatus,NE,NA,am,180,United Kingdom,91,NA,2302
NA,W-Msc-139106,Chaetoderma nitidulum,NE,NA,am,180,United Kingdom,490,NA,2302
NA,W-Sca-139691,Entalina tetragona,NE,NA,am,180,United Kingdom,488,NA,2302
NA,SLB-101147,Dardanus arrosor,NE,NA,am,180,United Kingdom,10,NA,2302
NA,W-Pol-131188,Spiophanes kroyeri,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Por-134057,Pachymatisma johnstonia,NE,NA,am,180,United Kingdom,154,NA,2302
NA,SLB-138599,Plocamium cartilagineum,NE,NA,am,180,United Kingdom,183,NA,2302
NA,SLB-133119,Gelidium pusillum,NE,NA,am,180,United Kingdom,228,NA,2302
NA,SLB-133636,Ceramium virgatum,NE,NA,am,180,United Kingdom,159,NA,2302
NA,SLB-131534,Corallina officinalis,NE,NA,am,180,United Kingdom,249,NA,2302
NA,SLB-132722,Ulva intestinalis,NE,NA,am,180,United Kingdom,183,NA,2302
NA,SLB-133812,Chondrus crispus,NE,NA,am,180,United Kingdom,249,NA,2302
NA,SLB-131936,Rhizoclonium riparium,NE,NA,am,180,United Kingdom,161,NA,2302
NA,SLB-153360,Asparagopsis taxiformis,NE,NA,am,180,United Kingdom,3,NA,2302
NA,SLB-134854,Chaetomorpha linum,NE,NA,am,180,United Kingdom,162,NA,2302
NA,SLB-141293,Hypnea musciformis,NE,NA,am,180,United Kingdom,101,NA,2302
NA,SLB-132152,Catenella caespitosa,NE,NA,am,180,United Kingdom,182,NA,2302
NA,SLB-140804,Erythrotrichia carnea,NE,NA,am,180,United Kingdom,159,NA,2302
NA,SLB-143238,Ulva lactuca,NE,NA,am,180,United Kingdom,376,NA,2302
NA,SLB-131474,Bryopsis plumosa,NE,NA,am,180,United Kingdom,290,NA,2302
NA,W-Por-150225,Amphilectus fucorum,NE,NA,am,180,United Kingdom,416,NA,2302
NA,SLB-170216,Actinothoe sphyrodeta,NE,NA,am,180,United Kingdom,236,NA,2302
NA,W-Pho-128548,Phoronis hippocrepia,NE,NA,am,180,United Kingdom,253,NA,2302
NA,W-Msc-138969,Admete viridula,NE,NA,am,180,United Kingdom,491,NA,2302
NA,W-Msc-140812,Berthella plumula,NE,NA,am,180,United Kingdom,150,NA,2302
NA,W-Msc-141261,Benthonella tenella,NE,NA,am,180,United Kingdom,30,NA,2302
NA,W-Msc-141821,Margarites helicinus,NE,NA,am,180,United Kingdom,310,NA,2302
NA,W-Msc-141840,Solariella obscura,NE,NA,am,180,United Kingdom,223,NA,2302
NA,W-Msc-140168,Lacuna pallidula,NE,NA,am,180,United Kingdom,215,NA,2302
NA,W-Msc-140262,Littorina littorea,NE,NA,am,180,United Kingdom,46,NA,2302
NA,W-Msc-141308,Onoba aculeus,NE,NA,am,180,United Kingdom,272,NA,2302
NA,W-Msc-140616,Omalogyra atomus,NE,NA,am,180,United Kingdom,180,NA,2302
NA,W-Msc-139832,Melanella alba,NE,NA,am,180,United Kingdom,177,NA,2302
NA,W-Msc-138961,Calyptraea chinensis,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Msc-141905,Velutina velutina,NE,NA,am,180,United Kingdom,276,NA,2302
NA,W-Msc-139048,Styliola subula,NE,NA,am,180,United Kingdom,501,NA,2302
NA,W-Msc-139474,Cylichna alba,NE,NA,am,180,United Kingdom,174,NA,2302
NA,W-Msc-141025,Odostomia unidentata,NE,NA,am,180,United Kingdom,282,NA,2302
NA,W-Msc-140629,Adalaria proxima,NE,NA,am,180,United Kingdom,263,NA,2302
NA,ITS-181145,Hepomadus tener,NE,NA,am,180,United Kingdom,118,NA,2302
NA,W-Iso-118474,Cyathura carinata,NE,NA,am,180,United Kingdom,161,NA,2302
NA,ITS-89818,Gnathophausia zoea,NE,NA,am,180,United Kingdom,134,NA,2302
NA,W-Bch-107386,Liocarcinus corrugatus,NE,NA,am,180,United Kingdom,174,NA,2302
NA,ITS-90390,Gastrosaccus spinifer,NE,NA,am,180,United Kingdom,440,NA,2302
NA,ITS-90531,Schistomysis spiritus,NE,NA,am,180,United Kingdom,159,NA,2302
NA,W-Iso-118497,Calathura brachiata,NE,NA,am,180,United Kingdom,550,NA,2302
NA,ITS-93340,Ampelisca aequicornis,NE,NA,am,180,United Kingdom,360,NA,2302
NA,ITS-93666,Dexamine spinosa,NE,NA,am,180,United Kingdom,158,NA,2302
NA,SLB-10306,Hippolyte varians,NE,NA,am,180,United Kingdom,159,NA,2302
NA,ITS-97195,Aegaeon lacazei,NE,NA,am,180,United Kingdom,270,NA,2302
NA,ITS-97005,Plesionika narval,NE,NA,am,180,United Kingdom,279,NA,2302
NA,ITS-95759,Penaeopsis serrata,NE,NA,am,180,United Kingdom,323,NA,2302
NA,ITS-95916,Lucifer faxoni,NE,NA,am,180,United Kingdom,342,NA,2302
NA,ITS-95917,Lucifer typus,NE,NA,am,180,United Kingdom,484,NA,2302
NA,ITS-95947,Sergia japonica,NE,NA,am,180,United Kingdom,475,NA,2302
NA,ITS-95979,Hymenopenaeus debilis,NE,NA,am,180,United Kingdom,147,NA,2302
NA,ITS-96005,Solenocera membranacea,NE,NA,am,180,United Kingdom,94,NA,2302
NA,ITS-96062,Aristeus antennatus,NE,NA,am,180,United Kingdom,57,NA,2302
NA,ITS-96109,Hymenodora glacialis,NE,NA,am,180,United Kingdom,40,NA,2302
NA,ITS-96121,Acanthephyra stylorostratis,NE,NA,am,180,United Kingdom,89,NA,2302
NA,ITS-96140,Systellaspis pellucida,NE,NA,am,180,United Kingdom,555,NA,2302
NA,ITS-96165,Pasiphaea tarda,NE,NA,am,180,United Kingdom,186,NA,2302
NA,W-Bch-107397,Macropipus tuberculatus,NE,NA,am,180,United Kingdom,517,NA,2302
NA,W-Bch-107264,Paromola cuvieri,NE,NA,am,180,United Kingdom,498,NA,2302
NA,W-Bch-107292,Goneplax rhomboides,NE,NA,am,180,United Kingdom,480,NA,2302
NA,SLB-22975,Squilla mantis,NE,NA,am,180,United Kingdom,236,NA,2302
NA,ITS-206260,Megabalanus tintinnabulum,NE,NA,am,180,United Kingdom,80,NA,2302
NA,ITS-88813,Oithona nana,NE,NA,am,180,United Kingdom,479,NA,2302
NA,ITS-89628,Balanus trigonus,NE,NA,am,180,United Kingdom,117,NA,2302
NA,W-Pol-130735,Bylgides sarsi,NE,NA,am,180,United Kingdom,207,NA,2302
NA,W-Pol-131106,Aonides oxycephala,NE,NA,am,180,United Kingdom,455,NA,2302
NA,W-Pol-130649,Hesionura elongata,NE,NA,am,180,United Kingdom,151,NA,2302
NA,W-Pol-130075,Marphysa sanguinea,NE,NA,am,180,United Kingdom,291,NA,2302
NA,W-Pol-130470,Onuphis eremita,NE,NA,am,180,United Kingdom,303,NA,2302
NA,W-Pol-129854,Arabella iricolor,NE,NA,am,180,United Kingdom,226,NA,2302
NA,W-Pol-130408,Perinereis cultrifera,NE,NA,am,180,United Kingdom,228,NA,2302
NA,W-Pol-130118,Glycera capitata,NE,NA,am,180,United Kingdom,153,NA,2302
NA,W-Pol-130578,Levinsenia gracilis,NE,NA,am,180,United Kingdom,457,NA,2302
NA,W-Pol-131159,Prionospio malmgreni,NE,NA,am,180,United Kingdom,462,NA,2302
NA,W-Pol-131508,Nicolea zostericola,NE,NA,am,180,United Kingdom,89,NA,2302
NA,W-Pol-130510,Polyophthalmus pictus,NE,NA,am,180,United Kingdom,103,NA,2302
NA,W-Pol-130324,Praxillella gracilis,NE,NA,am,180,United Kingdom,556,NA,2302
NA,W-Pol-130921,Jasmineira elegans,NE,NA,am,180,United Kingdom,450,NA,2302
NA,W-Pol-129808,Melinna palmata,NE,NA,am,180,United Kingdom,478,NA,2302
NA,W-Pol-131544,Thelepus setosus,NE,NA,am,180,United Kingdom,188,NA,2302
NA,W-Pol-131038,Salmacina dysteri,NE,NA,am,180,United Kingdom,145,NA,2302
NA,Hex-4853,Actinauge richardi,NE,NA,am,180,United Kingdom,352,NA,2302
NA,W-Hyd-117544,Eudendrium capillare,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Hyd-117554,Eudendrium rameum,NE,NA,am,180,United Kingdom,422,NA,2302
NA,W-Hyd-117555,Eudendrium ramosum,NE,NA,am,180,United Kingdom,155,NA,2302
NA,W-Hyd-117328,Bougainvillia muscus,NE,NA,am,180,United Kingdom,218,NA,2302
NA,W-Hyd-117679,Acryptolaria conferta,NE,NA,am,180,United Kingdom,468,NA,2302
NA,W-Hyd-157947,Halecium beanii,NE,NA,am,180,United Kingdom,165,NA,2302
NA,W-Hyd-285905,Stylaster roseus,NE,NA,am,180,United Kingdom,116,NA,2302
NA,W-Hyd-117970,Modeeria rotunda,NE,NA,am,180,United Kingdom,459,NA,2302
NA,URM-Cn-10251,Chrysaora hysoscella,NE,NA,am,180,United Kingdom,407,NA,2302
NA,URM-Cn-10258,Pelagia noctiluca,NE,NA,am,180,United Kingdom,121,NA,2302
NA,W-Hyd-117263,Aegina citrea,NE,NA,am,180,United Kingdom,554,NA,2302
NA,W-Hyd-135484,Agalma elegans,NE,NA,am,180,United Kingdom,425,NA,2302
NA,URM-Cn-6225,Epizoanthus incrustatus,NE,NA,am,180,United Kingdom,399,NA,2302
NA,URM-Cn-4147,Cirrhipathes spiralis,NE,NA,am,180,United Kingdom,76,NA,2302
NA,W-Msc-138789,Arca tetragona,NE,NA,am,180,United Kingdom,191,NA,2302
NA,W-Msc-156732,Aequipecten glyptus,NE,NA,am,180,United Kingdom,26,NA,2302
NA,W-Msc-140294,Lutraria angustior,NE,NA,am,180,United Kingdom,183,NA,2302
NA,W-Msc-156744,Astarte castanea,NE,NA,am,180,United Kingdom,69,NA,2302
NA,W-Msc-138820,Astarte crenata,NE,NA,am,180,United Kingdom,472,NA,2302
NA,W-Msc-156747,Astarte undata,NE,NA,am,180,United Kingdom,192,NA,2302
NA,W-Msc-138818,Astarte borealis,NE,NA,am,180,United Kingdom,326,NA,2302
NA,W-Msc-138797,Bathyarca glacialis,NE,NA,am,180,United Kingdom,402,NA,2302
NA,W-Msc-420707,Musculus lateralis,NE,NA,am,180,United Kingdom,376,NA,2302
NA,W-Msc-254460,Chlamys rubida,NE,NA,am,180,United Kingdom,70,NA,2302
NA,W-Msc-381057,Acanthocardia tuberculata,NE,NA,am,180,United Kingdom,358,NA,2302
NA,W-Msc-140233,Lima lima,NE,NA,am,180,United Kingdom,189,NA,2302
NA,W-Msc-140048,Neopycnodonte cochlear,NE,NA,am,180,United Kingdom,470,NA,2302
NA,W-Msc-156878,Mysella planulata,NE,NA,am,180,United Kingdom,344,NA,2302
NA,W-Msc-140869,Gari depressa,NE,NA,am,180,United Kingdom,148,NA,2302
NA,W-Msc-140767,Barnea candida,NE,NA,am,180,United Kingdom,182,NA,2302
NA,W-Ase-123896,Leptychaster arcticus,NE,NA,am,180,United Kingdom,481,NA,2302
NA,W-Msc-420952,Pitar fulminatus,NE,NA,am,180,United Kingdom,71,NA,2302
NA,W-Msc-141936,Venus verrucosa,NE,NA,am,180,United Kingdom,386,NA,2302
NA,W-Msc-140771,Zirfaea crispata,NE,NA,am,180,United Kingdom,301,NA,2302
NA,W-Ech-124324,Strongylocentrotus pallidus,NE,NA,am,180,United Kingdom,528,NA,2302
NA,W-Ase-124147,Pteraster militaris,NE,NA,am,180,United Kingdom,505,NA,2302
NA,W-Ase-123985,Anseropoda placenta,NE,NA,am,180,United Kingdom,408,NA,2302
NA,W-Oph-124895,Ophiomusium lymani,NE,NA,am,180,United Kingdom,508,NA,2302
NA,W-Ech-532031,Gracilechinus acutus,NE,NA,am,180,United Kingdom,508,NA,2302
NA,W-Hol-124645,Ocnus lacteus,NE,NA,am,180,United Kingdom,358,NA,2302
NA,W-Por-132201,Leuconia nivea,NE,NA,am,180,United Kingdom,389,NA,2302
NA,W-Bry-111062,Aetea anguina,NE,NA,am,180,United Kingdom,243,NA,2302
NA,W-Bry-111498,Escharoides coccinea,NE,NA,am,180,United Kingdom,221,NA,2302
NA,W-Por-134311,Tethya aurantium,NE,NA,am,180,United Kingdom,168,NA,2302
NA,W-Bry-111760,Tubulipora liliacea,NE,NA,am,180,United Kingdom,174,NA,2302
NA,W-Bry-111196,Callopora dumerilii,NE,NA,am,180,United Kingdom,174,NA,2302
NA,SLB-66732,Bugula plumosa,NE,NA,am,180,United Kingdom,174,NA,2302
NA,W-Bry-111304,Chorizopora brongniartii,NE,NA,am,180,United Kingdom,232,NA,2302
NA,W-Bry-111538,Schizoporella unicornis,NE,NA,am,180,United Kingdom,200,NA,2302
NA,SLB-67452,Scrupocellaria reptans,NE,NA,am,180,United Kingdom,229,NA,2302
NA,URM-2-1873,Proagnesia depressa,NE,NA,am,180,United Kingdom,36,NA,2302
NA,URM-2-1888,Ascidia callosa,NE,NA,am,180,United Kingdom,208,NA,2302
NA,URM-2-1930,Ascidia obliqua,NE,NA,am,180,United Kingdom,517,NA,2302
NA,URM-2-1939,Ascidia prunum,NE,NA,am,180,United Kingdom,511,NA,2302
NA,URM-2-1948,Ascidia sydneiensis,NE,NA,am,180,United Kingdom,38,NA,2302
NA,URM-2-2194,Didemnum maculosum,NE,NA,am,180,United Kingdom,439,NA,2302
NA,URM-2-2761,Cystodytes dellechiajei,NE,NA,am,180,United Kingdom,102,NA,2302
NA,URM-2-2983,Aplidium glabrum,NE,NA,am,180,United Kingdom,447,NA,2302
NA,URM-2-3230,Synoicum pulmonaria,NE,NA,am,180,United Kingdom,440,NA,2302
NA,URM-2-3325,Eugyra arenosa,NE,NA,am,180,United Kingdom,415,NA,2302
NA,URM-2-3367,Molgula citrina,NE,NA,am,180,United Kingdom,429,NA,2302
NA,URM-2-3419,Molgula occulta,NE,NA,am,180,United Kingdom,233,NA,2302
NA,URM-2-3509,Boltenia echinata,NE,NA,am,180,United Kingdom,447,NA,2302
NA,URM-2-3600,Microcosmus exasperatus,NE,NA,am,180,United Kingdom,3,NA,2302
NA,URM-2-3711,Bathystyeloides enderbyanus,NE,NA,am,180,United Kingdom,42,NA,2302
NA,URM-2-4049,Styela coriacea,NE,NA,am,180,United Kingdom,479,NA,2302
NA,URM-2-4072,Styela plicata,NE,NA,am,180,United Kingdom,30,NA,2302
NA,URM-2-4199,Salpa fusiformis,NE,NA,am,180,United Kingdom,425,NA,2302
NA,URM-2-4208,Thalia democratica,NE,NA,am,180,United Kingdom,550,NA,2302
NA,URM-2-1212,Pycnogonum litorale,NE,NA,am,180,United Kingdom,517,NA,2302
NA,URM-2-24,Achelia echinata,NE,NA,am,180,United Kingdom,155,NA,2302
NA,URM-2-456,Callipallene brevirostris,NE,NA,am,180,United Kingdom,154,NA,2302
NA,URM-2-609,Colossendeis macerrima,NE,NA,am,180,United Kingdom,493,NA,2302
NA,URM-2-680,Endeis spinosa,NE,NA,am,180,United Kingdom,168,NA,2302
NA,URM-2-736,Nymphon brevirostre,NE,NA,am,180,United Kingdom,429,NA,2302
NA,URM-2-785,Nymphon gracile,NE,NA,am,180,United Kingdom,182,NA,2302
NA,URM-2-788,Nymphon grossipes,NE,NA,am,180,United Kingdom,510,NA,2302
NA,W-Msc-153131,Alloteuthis subulata,NE,NA,am,180,United Kingdom,476,NA,2302
